Date,AAPL_Close,AAPL_High,AAPL_Low,AAPL_Open,AAPL_Volume
2015-04-22,28.626510620117188,28.682152261593764,28.11460853736159,28.263727728987256,150618000
2015-04-23,28.860214233398438,29.027139204330012,28.519687564385798,28.555299039914537,183083600
2015-04-24,28.995969772338867,29.073869423035564,28.76227421634481,29.042710241976092,178103600
2015-04-27,29.523456573486328,29.63029098103793,29.189606691104967,29.447784748543075,387816800
2015-04-28,29.05829429626465,29.944108399445852,28.837955539227018,29.926306060290624,475696000
2015-04-29,28.630971908569336,29.28754280530617,28.555300067420788,28.96927414607103,253544400
2015-04-30,27.854206085205078,28.63096292538986,27.72734321045829,28.63096292538986,332781600
2015-05-01,28.699968338012695,28.962598746405533,27.887601438112053,28.06565373617916,234050400
2015-05-04,28.644325256347656,29.06052717330465,28.546395393534247,28.82237924363592,203953200
2015-05-05,27.998882293701172,28.588682495503758,27.99443001026383,28.521911828332453,197085600
2015-05-06,27.82305145263672,28.210316865514486,27.455816218919747,28.168028667666032,288564000
2015-05-07,27.99514389038086,28.178410767717377,27.71800728161539,27.885629487903955,175763600
2015-05-08,28.52259063720703,28.52259063720703,28.185110838851806,28.312503626885885,222201600
2015-05-11,28.232053756713867,28.509188703141405,28.07784075746508,28.471194739748423,168143200
2015-05-12,28.131479263305664,28.357209293536233,27.896807471517413,28.071134308781183,192640000
2015-05-13,28.162765502929688,28.426491170136035,28.131476161493442,28.19405484436593,138776800
2015-05-14,28.819852828979492,28.819852828979492,28.419795874407285,28.475669960314683,180814000
2015-05-15,28.77961540222168,28.94053298809923,28.65445803771301,28.846664964717725,152832000
2015-05-18,29.096981048583984,29.21543380338683,28.68798244962446,28.69245333007435,203531600
2015-05-19,29.070159912109375,29.251191335426242,28.97405474783214,29.208726500765295,178532800
2015-05-20,29.06793212890625,29.273548343235124,28.907014498512638,29.054522894754008,145819600
2015-05-21,29.36517333984375,29.418813669716776,29.016519721374767,29.070160051247793,158921600
2015-05-22,29.622201919555664,29.718307114290013,29.367416241127014,29.412118235115084,182384000
2015-05-26,28.969587326049805,29.704892012332163,28.85783918372092,29.635608709733482,282790400
2015-05-27,29.510446548461914,29.559616001614543,29.065691145330188,29.130503564331832,183332800
2015-05-28,29.452342987060547,29.4903369499178,29.300367135631532,29.47022310080802,122933200
2015-05-29,29.117088317871094,29.37857849545883,29.032158659920928,29.32940905246471,203538000
2015-06-01,29.175207138061523,29.365180367831247,29.065696127499546,29.1170993245038,128451200
2015-06-02,29.045574188232422,29.2020208813791,28.90253672445801,29.02322319909055,134670400
2015-06-03,29.081335067749023,29.264603655579336,29.032165612979068,29.20202496955987,123934000
2015-06-04,28.911489486694336,29.18415532079831,28.81091680598342,28.960658959092353,153800400
2015-06-05,28.752798080444336,28.98523614583699,28.68798565295545,28.942771302527778,142507200
2015-06-08,28.562824249267578,28.877954811317277,28.34603259256239,28.808668102346388,210699200
2015-06-09,28.477895736694336,28.625404100730464,28.075603453683758,28.316978141433584,224301600
2015-06-10,28.8042049407959,28.907011331555527,28.574002313838697,28.589646987016224,156349200
2015-06-11,28.73938751220703,29.094745799779854,28.71480278355391,28.8712495066725,141563600
2015-06-12,28.422019958496094,28.681276447535282,28.40861072807724,28.649987106463822,147544800
2015-06-15,28.366147994995117,28.437666737767664,28.09571769560075,28.18288111006913,175955600
2015-06-16,28.51813316345215,28.574007249471897,28.243233615114377,28.39074031553279,125976400
2015-06-17,28.451080322265625,28.580706883320556,28.325921231909106,28.544948361176896,131672400
2015-06-18,28.58070945739746,28.676812945454838,28.433202769415,28.435438210107023,141628800
2015-06-19,28.29463005065918,28.567295798030447,28.249931474593,28.542711069651634,218867600
2015-06-22,28.520360946655273,28.620933592430493,28.401908188920487,28.49354077871593,136157200
2015-06-23,28.390729904174805,28.520358145437797,28.3572051238287,28.491304245213126,121075600
2015-06-24,28.632112503051758,29.009821813817823,28.41085163287626,28.430965482373335,221123600
2015-06-25,28.495771408081055,28.87571434479905,28.495771408081055,28.79972643951187,127752400
2015-06-26,28.328163146972656,28.605298151207457,28.27452449892699,28.53377938543261,176267200
2015-06-29,27.83199119567871,28.265574520163497,27.82081740487586,28.039842802194055,196645600
2015-06-30,28.03313446044922,28.18734741724518,27.905741667269396,28.06442379876419,177482800
2015-07-01,28.29463005065918,28.370619676141335,28.158297176973544,28.361679619899824,120955200
2015-07-02,28.258869171142578,28.314743239130355,28.109125373028,28.25663373098352,108844000
2015-07-06,28.160531997680664,28.211936893652904,27.903510928102136,27.923626480488263,112241600
2015-07-07,28.091249465942383,28.19405755556789,27.66213528971851,28.13594804225212,187787200
2015-07-08,27.393939971923828,27.856577220215424,27.387235356101556,27.820818700782862,243046400
2015-07-09,26.835203170776367,27.726953013346197,26.645231639120965,27.68001899059427,314380000
2015-07-10,27.552621841430664,27.680014656134844,27.089984598016393,27.253137636917494,245418000
2015-07-13,28.084545135498047,28.106894423880103,27.785059214725994,27.94374137892242,165762000
2015-07-14,28.073366165161133,28.243223805102456,27.945973361490438,28.16946962794016,127072400
2015-07-15,28.343801498413086,28.417555688730346,28.066666556024543,28.09795590249705,134596800
2015-07-16,28.72150993347168,28.734922576878994,28.462255097267985,28.549418522858513,144889600
2015-07-17,28.969587326049805,28.969587326049805,28.676807738793354,28.84890083285898,184658800
2015-07-20,29.517152786254883,29.7182980567629,29.21096059011771,29.271305535383036,235600800
2015-07-21,29.222145080566406,29.707131706321537,29.12604329582254,29.691488736604715,307025600
2015-07-22,27.9862117767334,28.04879047868388,27.264317853194946,27.264317853194946,461802400
2015-07-23,27.972797393798828,28.40414361073321,27.950446399951478,28.2052320425101,203998000
2015-07-24,27.825292587280273,28.102427554083405,27.691195132707254,28.008559506396455,168649200
2015-07-27,27.438634872436523,27.62637261602175,27.293363668700977,27.51015360686396,177822000
2015-07-28,27.574970245361328,27.693424705361824,27.38946962999341,27.574970245361328,134472400
2015-07-29,27.487804412841797,27.601787982354193,27.326886833563385,27.52356463274417,148046800
2015-07-30,27.3492374420166,27.39393601112983,27.20172909468894,27.338061947167738,134513200
2015-07-31,27.1101016998291,27.409585921458618,27.022938279794158,27.40064586489844,171540000
2015-08-03,26.470909118652344,27.393948460952213,26.265291173916694,27.154807426716843,279904000
2015-08-04,25.62161636352539,26.305514513708847,25.310956634838035,26.2429358209001,496554400
2015-08-05,25.791465759277344,26.24739828151322,25.053927504602054,25.243898962581767,397250400
2015-08-06,25.847597122192383,26.15517360004119,25.62084534827494,26.036184672313123,211612000
2015-08-07,25.93515968322754,26.09905125335858,25.706162309759637,25.72412335826767,154681600
2015-08-10,26.87809181213379,26.938708204443447,26.16191090980499,26.16191090980499,219806400
2015-08-11,25.479406356811523,26.532349173520984,25.443485976075305,26.449280616725197,388331200
2015-08-12,25.87229347229004,25.91270496835857,24.612803843156907,25.263877185212362,404870000
2015-08-13,25.852092742919922,26.132727701673154,25.715142746019552,26.051904696523433,194143200
2015-08-14,26.033935546875,26.11251296830233,25.596145832594658,25.665742732593245,171718000
2015-08-17,26.303348541259766,26.41335694167236,25.93066457455252,26.05189905602863,163538800
2015-08-18,26.155176162719727,26.366214183735753,26.0451677468721,26.139460674741493,138242800
2015-08-19,25.820653915405273,26.1596596092665,25.74656589772991,26.065366702875668,193146000
2015-08-20,25.290822982788086,25.672485843923475,25.061823895818957,25.61186944611392,274006400
2015-08-21,23.743961334228516,25.122440013835654,23.719265322634598,24.792413052407607,513102000
2015-08-24,23.151254653930664,24.42645956080686,20.654726255156334,21.29906452778893,648825200
2015-08-25,23.290454864501953,24.945079116046035,23.236573434688918,24.945079116046035,414406400
2015-08-26,24.62627601623535,24.67117691823367,23.584559331565895,24.042554013099515,387098400
2015-08-27,25.351428985595703,25.423271437511183,24.70035580162839,25.19651971566308,338464400
2015-08-28,25.434497833251953,25.4389872371767,25.041609044757905,25.183048391986457,212657600
2015-08-31,25.315513610839844,25.712891876712465,25.14488711155364,25.151622075115288,224917200
2015-09-01,24.183990478515625,25.117942421569474,24.103167500105478,24.72954472635448,307383600
2015-09-02,25.221216201782227,25.221216201782227,24.500546061527814,24.747506117291053,247555200
2015-09-03,24.77893829345703,25.320001458230458,24.70485027311687,25.254893959706628,212935600
2015-09-04,24.53197479248047,24.796894153979583,24.361350040426853,24.46462345757272,199985200
2015-09-08,25.214488983154297,25.270615974364496,24.767718612721875,25.0887650709586,219374400
2015-09-09,24.729549407958984,25.598394021061996,24.644235296342114,25.540023191161584,340043200
2015-09-10,25.27286148071289,25.432261929873018,24.673425626929063,24.756492477515987,251571200
2015-09-11,25.641050338745117,25.641050338745117,25.091006598413887,25.097741562219316,199662000
2015-09-14,25.888010025024414,26.242732981471587,25.78698213712246,26.173136068155117,233453600
2015-09-15,26.105783462524414,26.161910448542177,25.688198549523484,26.027206024671482,173364800
2015-09-16,26.134965896606445,26.16415130746334,25.91719295592064,26.09904380983546,148694000
2015-09-17,25.575942993164062,26.152928305170427,25.53104209227515,25.966588024907818,256450400
2015-09-18,25.470428466796875,25.661261611250925,25.11570717659095,25.192039064084668,297141200
2015-09-21,25.865556716918945,25.901478805540528,25.517570475909544,25.5198143218038,200888000
2015-09-22,25.459203720092773,25.63431965974301,25.261635613525446,25.454712601565415,201384800
2015-09-23,25.665742874145508,25.755546376068878,25.43674557145728,25.51083187614918,143026800
2015-09-24,25.818410873413086,25.930664833732273,25.22795565876358,25.42552201229593,200878000
2015-09-25,25.753305435180664,26.197831907334532,25.598394409408012,26.14170492267599,224607600
2015-09-28,25.243667602539062,25.721868789768884,25.243667602539062,25.560222835533658,208436000
2015-09-29,24.484834671020508,25.483896002469564,24.215425836056493,25.3312305392274,293461600
2015-09-30,24.76322364807129,25.04161298237844,24.410746290912083,24.73403652296381,265892000
2015-10-01,24.60158348083496,24.610564005074895,24.091949435592834,24.487083937850628,255716400
2015-10-02,24.781187057495117,24.92262816309932,24.1458308568426,24.249104308937568,232079200
2015-10-05,24.87098503112793,25.00344558357738,24.48707672546084,24.66892757739279,208258800
2015-10-06,24.98997688293457,25.086515360355172,24.644234468750543,24.837311423591746,192787200
2015-10-07,24.87098503112793,25.093247373806907,24.56341030258716,25.086512410825627,187062400
2015-10-08,24.583614349365234,24.738525344065252,24.293998961076174,24.738525344065252,247918400
2015-10-09,25.171825408935547,25.207745780884906,24.581368558123327,24.69586806237676,211064400
2015-10-12,25.055082321166992,25.313266759288155,25.019161946386163,25.30877735476283,121868800
2015-10-13,25.097740173339844,25.245914507438194,24.848536249172213,24.879967220431244,132197200
2015-10-14,24.743022918701172,25.037127808320886,24.597092397100447,24.985491934943003,177849600
2015-10-15,25.113454818725586,25.167336237244093,24.80587836699943,24.904662394999534,150694000
2015-10-16,24.929357528686523,25.144884908069713,24.814858019593803,25.09549289579994,156930400
2015-10-19,25.084280014038086,25.088769420454877,24.720576431313255,24.875487502024594,119036800
2015-10-20,25.542264938354492,25.63206844763822,24.879967268998524,24.99671063206574,195871200
2015-10-21,25.54002571105957,25.94863012497534,25.526554068872166,25.593907141229842,167180800
2015-10-22,25.93067169189453,25.93067169189453,25.616360177299576,25.66799776636173,166616400
2015-10-23,26.73440933227539,26.768085870162935,26.117012418156563,26.200079270371326,237467600
2015-10-26,25.88127326965332,26.521120512088146,25.800450279781604,26.509896143575677,265335200
2015-10-27,25.71738052368164,26.164150763231532,25.59165493545775,25.908211895319788,279537600
2015-10-28,26.777061462402344,26.78379813945785,26.056391174832783,26.25171370081057,342205600
2015-10-29,27.0599365234375,27.095858609092918,26.55254819714031,26.649086661265095,204909200
2015-10-30,26.828699111938477,27.21485304685405,26.81747302967664,27.163215466453153,197461200
2015-11-02,27.205867767333984,27.246279258408084,26.85339042796631,27.120555380781713,128813200
2015-11-03,27.51793670654297,27.72448358951764,27.098106263941776,27.11831286817819,182076000
2015-11-04,27.38996696472168,27.79857132141872,27.304654569493785,27.64366030440483,179544400
2015-11-05,27.263700485229492,27.662781423640762,27.09685397164177,27.47338664265119,158210800
2015-11-06,27.295265197753906,27.464366877178666,27.19606004888809,27.306539331125386,132169200
2015-11-09,27.184785842895508,27.464366803810695,27.06754276902502,27.27271857834618,135485600
2015-11-10,26.328006744384766,26.62111704753071,26.167924007192934,26.357318806814234,236511600
2015-11-11,26.179197311401367,26.474561055984985,25.976274932599434,26.237819714208904,180872000
2015-11-12,26.091266632080078,26.33928212793578,26.075483874712667,26.213020068996485,130102400
2015-11-13,25.329177856445312,26.057443230948376,25.313395100722527,25.974019110590017,183249600
2015-11-16,25.74403953552246,25.75756711930547,25.02704835177215,25.112725916049918,152426800
2015-11-17,25.63357162475586,25.940209607925272,25.550147473975713,25.9108975364715,110467600
2015-11-18,26.445247650146484,26.490340742347474,26.041658110240164,26.100280506254414,186698800
2015-11-19,26.781198501586914,26.99990363296767,26.325752032261562,26.52416406599485,173183200
2015-11-20,26.89845085144043,27.03824052253177,26.796988775121513,26.87590257657499,137148400
2015-11-23,26.548965454101562,26.99539467467256,26.4565223707776,26.89167745721936,129930000
2015-11-24,26.803749084472656,26.909719769871206,26.40692495727556,26.454273231991408,171212800
2015-11-25,26.612102508544922,26.88266630724923,26.587300783992234,26.878155964498703,85553200
2015-11-27,26.56249237060547,26.697775095987275,26.51514410479836,26.67071820687265,52185600
2015-11-30,26.672975540161133,26.92324619414005,26.54896693857106,26.60307900099607,156721200
2015-12-01,26.456520080566406,26.787959641055217,26.348295971136103,26.77443205742423,139409600
2015-12-02,26.217527389526367,26.630135951895063,26.17243429076986,26.456523909280463,133546400
2015-12-03,25.974029541015625,26.332526165239944,25.753070872165964,26.27841408391644,166278000
2015-12-04,26.837570190429688,26.887173637150276,25.953732274909825,25.9943167567547,231108000
2015-12-07,26.66846466064453,27.024705981494215,26.562493988729248,26.826293943140787,128336800
2015-12-08,26.65719223022461,26.740614633024812,26.348299178252695,26.497107776880153,137238000
2015-12-09,26.068721771240234,26.535442449574763,25.946968326432316,26.524168313499498,185445600
2015-12-10,26.192716598510742,26.366328581002822,26.043908047994105,26.163406266488444,116850800
2015-12-11,25.518577575683594,26.016863782851292,25.44417240424712,25.971770677842837,187544800
2015-12-14,25.36074447631836,25.405837571526742,24.75423254067508,25.293103113314466,257274800
2015-12-15,24.912059783935547,25.432894144121875,24.880494273644413,25.23899074079559,213292400
2015-12-16,25.103710174560547,25.250265325049025,24.531020598508277,25.042834319534705,224954000
2015-12-17,24.57160758972168,25.30889031919613,24.57160758972168,25.257031702415023,179091200
2015-12-18,23.906471252441406,24.693357365445674,23.856867810785346,24.555822895660434,385813200
2015-12-21,24.1995792388916,24.208598201981307,23.802753463901215,24.18830510498164,190362400
2015-12-22,24.177030563354492,24.287509841144875,24.001163378870952,24.215359862968743,131157600
2015-12-23,24.488183975219727,24.54229604416937,24.17027191473331,24.186054673184938,130629600
2015-12-24,24.35740852355957,24.5761136635021,24.33937059609821,24.5761136635021,54281600
2015-12-28,24.08458709716797,24.280745653474778,23.9402871431691,24.25819738800715,106816800
2015-12-29,24.51749610900879,24.673070253801196,24.093615050970072,24.116161604660853,123724800
2015-12-30,24.19732093811035,24.50846738359693,24.165755431475095,24.481412218018765,100855200
2015-12-31,23.732858657836914,24.131937883584733,23.633651784009544,24.12742926213409,163649200
2016-01-04,23.75314712524414,23.757657466333654,22.99782669071477,23.135362850696097,270597600
2016-01-05,23.157915115356445,23.86588746445505,23.09027546402736,23.84334091401202,223164000
2016-01-06,22.704721450805664,23.081255885975757,22.517583538933,22.67315593698659,273829600
2016-01-07,21.74648094177246,22.576206800086034,21.74197231936601,22.24927748958022,324377600
2016-01-08,21.861474990844727,22.346233706109675,21.816381876946977,22.21997161104235,283192000
2016-01-11,22.215456008911133,22.33495428062653,21.947147400212437,22.31466290023333,198957600
2016-01-12,22.537874221801758,22.70246729894013,22.285348398855252,22.670901786095747,196616800
2016-01-13,21.958425521850586,22.815208400151928,21.938134137774238,22.61904975312089,249758400
2016-01-14,22.438661575317383,22.6551132080456,21.586389507142382,22.08693068246827,252680400
2016-01-15,21.899791717529297,22.030564080908896,21.500712556405194,21.690105590107198,319335600
2016-01-19,21.79383087158203,22.24251362799293,21.532286047822236,22.18840155832223,212350800
2016-01-20,21.823139190673828,22.138796054786017,21.063308233798463,21.442096126694782,289337600
2016-01-21,21.71265983581543,22.06889945737359,21.406021936612106,21.884014993459072,208646000
2016-01-22,22.86705780029297,22.876076763652687,22.179378615980323,22.237999297531434,263202000
2016-01-25,22.42063331604004,22.891862603783906,22.368774699782414,22.88960743259229,207178000
2016-01-26,22.544635772705078,22.74530296448651,22.111735879436683,22.53110818860021,300308000
2016-01-27,21.063312530517578,21.787067778474743,21.04527459855925,21.654041900713786,533478800
2016-01-28,21.21436882019043,21.31132051985927,20.831072363001763,21.14672917961133,222715200
2016-01-29,21.947141647338867,21.947141647338867,21.272990125762874,21.372196991080568,257666000
2016-02-01,21.741971969604492,21.805103003429338,21.509739215095234,21.750990934463992,163774000
2016-02-02,21.302309036254883,21.654040078890674,21.257214210153034,21.51424869826253,149428800
2016-02-03,21.72393035888672,21.834409649360104,21.212116661223543,21.419547657269064,183857200
2016-02-04,21.898487091064453,22.063973316124038,21.57885168310811,21.730735187098187,185886800
2016-02-05,21.31361961364746,21.97102794813434,21.238812432834692,21.880350638286867,185672400
2016-02-08,21.538049697875977,21.694466308951053,21.091465304208224,21.111866794099107,216085600
2016-02-09,21.53351402282715,21.748872874857327,21.29322059398766,21.374830009353154,177324800
2016-02-10,21.37029266357422,21.84181329000121,21.33175536907968,21.74433548482184,169374400
2016-02-11,21.241073608398438,21.472300785963785,20.989444948443747,21.26147682031325,200298800
2016-02-12,21.30681610107422,21.42242969799724,21.084658539407094,21.352155614340887,161405600
2016-02-16,21.907550811767578,21.95515600260538,21.44736557080993,21.540308544485956,196231600
2016-02-17,22.24306297302246,22.263464462576152,21.79647858673577,21.91435789527349,179452800
2016-02-18,21.821413040161133,22.417613487779054,21.7828740139564,22.406278174861324,156084000
2016-02-19,21.771535873413086,21.93475465991879,21.71713018775304,21.76246797088215,141496800
2016-02-22,21.96196174621582,21.966496563298843,21.744337223431817,21.83274713176513,137123200
2016-02-23,21.465505599975586,21.87581832284174,21.433768799838198,21.85314942696159,127770400
2016-02-24,21.785139083862305,21.848612678525644,21.154934494668073,21.304552307396584,145022800
2016-02-25,21.93475341796875,21.93475341796875,21.59244746729102,21.773802048590266,110330800
2016-02-26,21.96876335144043,22.220390347611303,21.89395443741686,22.03450263155408,115964400
2016-02-29,21.918886184692383,22.267992648023185,21.90981828219379,21.957423473167232,140865200
2016-03-01,22.78938865661621,22.843794353031356,22.084375093578036,22.136515111056735,201628400
2016-03-02,22.83926010131836,22.870996900069787,22.58763139012787,22.78485440767674,132678400
2016-03-03,23.009281158447266,23.056886360197492,22.77125342017019,22.800724542343627,147822800
2016-03-04,23.35158348083496,23.51933536446856,22.97980810114662,23.20650049020174,184220400
2016-03-07,23.093164443969727,23.310789025554723,22.886873449102627,23.211043777089188,143315600
2016-03-08,22.902729034423828,23.06821521951815,22.75991346912839,22.846055943977557,126247600
2016-03-09,22.923133850097656,23.027412136271312,22.730443945478886,22.96620422577282,108806800
2016-03-10,22.93447494506836,23.177035799435455,22.70324940510743,22.988882378786585,134054400
2016-03-11,23.181560516357422,23.186093602429043,23.009273843703955,23.1770257007604,109632800
2016-03-14,23.24050521850586,23.328916849974,23.07275331860583,23.102224438937156,100304400
2016-03-15,23.707490921020508,23.843506011179247,23.542004712818144,23.56694101445858,160270800
2016-03-16,24.022594451904297,24.099669039487516,23.709757825882104,23.71429264251982,153214000
2016-03-17,23.984054565429688,24.13593804538442,23.793632066323628,23.92057924604393,137682800
2016-03-18,24.01126480102539,24.14274684210625,23.845780274773798,24.106475218555858,176820800
2016-03-21,24.008991241455078,24.403435505706756,23.834437137081917,24.013524328147923,142010800
2016-03-22,24.192611694335938,24.32182628508781,23.850305707439503,23.85937361041647,129777600
2016-03-23,24.058868408203125,24.27195985856076,24.006730114728015,24.138212147056176,102814000
2016-03-24,23.954586029052734,24.086068039081677,23.77776622981937,23.909248239848313,104532000
2016-03-28,23.84577178955078,24.072464167496427,23.81630067352147,24.029392062238568,77645600
2016-03-29,24.410234451293945,24.43517075033608,23.775495123990456,23.777762531955794,124760400
2016-03-30,24.836421966552734,25.031377593845086,24.618797442266708,24.63013275552653,182404400
2016-03-31,24.707202911376953,24.913493814859084,24.68226661030712,24.8726891157926,103553600
2016-04-01,24.933902740478516,24.936170149304875,24.528123036869413,24.659605076379304,103496000
2016-04-04,25.19005584716797,25.432616604933102,24.99736595616047,25.03137015631035,149424800
2016-04-05,24.893091201782227,25.10164951845118,24.80468130659051,24.825084521379363,106314800
2016-04-06,25.153791427612305,25.158326244675166,24.754812272852305,24.988306924862925,105616400
2016-04-07,24.605192184448242,25.031373254435376,24.50998179586479,24.924827554557172,127207600
2016-04-08,24.63239288330078,24.88401981393905,24.521312380670523,24.68906597379666,94326800
2016-04-11,24.71400260925293,25.07444439430326,24.670932232951458,24.70266902792122,117630000
2016-04-12,25.035913467407227,25.04951446027216,24.632401203504386,24.786550401376438,108929200
2016-04-13,25.398616790771484,25.46662347328959,25.1175186980733,25.1175186980733,133029200
2016-04-14,25.412212371826172,25.477953361600637,25.2376600213753,25.30340101114977,101895600
